,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER,TEAM_NAME,TEAM_ABBREVIATION,TEAM_ID,SEASON_YEAR,Game_Type
201,20600552,2007-01-14T00:00:00,TOR vs. DAL,L,240.0,34,70,0.4857142857142857,7,13,0.5384615384615384,21,24,0.875,4,30,34,19,14,6,5,4,11,17,96,-5,1,0,130.99015749658275,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
202,20600557,2007-01-15T00:00:00,TOR @ PHI,W,240.00000000000003,39,72,0.5416666666666666,7,20,0.35,19,24,0.7916666666666666,7,31,38,23,16,9,2,2,21,21,104,90,1,0,151.20879202157755,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
203,20600568,2007-01-17T00:00:00,TOR vs. SAC,W,240.00000000000003,39,82,0.47560975609756095,8,20,0.4,15,19,0.7894736842105263,11,31,42,27,14,6,4,1,22,22,101,80,0,0,117.21161881641535,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
204,20600581,2007-01-19T00:00:00,TOR vs. UTA,L,240.00000000000003,36,79,0.45569620253164556,5,17,0.29411764705882354,17,23,0.7391304347826086,9,25,34,19,12,7,5,3,19,23,94,-40,1,0,116.13460870006747,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
205,20600606,2007-01-22T00:00:00,TOR vs. CHA,W,240.00000000000003,42,82,0.5121951219512195,8,18,0.4444444444444444,13,14,0.9285714285714286,10,29,39,27,14,7,4,4,16,22,105,105,1,0,202.31202894946045,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
206,20600621,2007-01-24T00:00:00,TOR vs. NOK,W,240.0,33,80,0.4125,6,17,0.35294117647058826,18,27,0.6666666666666666,8,32,40,17,6,6,4,6,14,22,90,10,0,0,108.85192047080886,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
207,20600634,2007-01-26T00:00:00,TOR vs. BOS,W,240.0,31,75,0.41333333333333333,13,29,0.4482758620689655,21,29,0.7241379310344828,10,26,36,27,8,8,7,4,12,29,96,30,0,0,48.199846390932535,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
208,20600647,2007-01-27T00:00:00,TOR @ IND,L,240.0,30,71,0.4225352112676056,4,15,0.26666666666666666,20,28,0.7142857142857143,6,30,36,18,13,7,1,3,21,25,84,-90,2,0,58.22019603474,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
209,20600674,2007-01-31T00:00:00,TOR vs. WAS,W,240.0,48,81,0.5925925925925926,9,22,0.4090909090909091,14,18,0.7777777777777778,6,32,38,28,13,5,8,2,24,19,119,50,1,0,175.64537936532983,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
210,20600693,2007-02-02T00:00:00,TOR @ ATL,W,240.0,36,73,0.4931506849315068,9,21,0.42857142857142855,22,27,0.8148148148148148,11,25,36,26,10,6,1,3,18,25,103,60,1,0,147.15260595264314,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
211,20600709,2007-02-04T00:00:00,TOR vs. LAC,W,240.0,44,75,0.5866666666666667,12,20,0.6,22,24,0.9166666666666666,3,31,34,30,10,3,2,3,19,22,122,60,1,0,195.9984868409813,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
212,20600725,2007-02-07T00:00:00,TOR vs. ORL,W,240.0,39,75,0.52,5,17,0.29411764705882354,30,38,0.7894736842105263,9,28,37,31,9,7,4,3,15,32,113,50,2,0,166.1573569765544,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
213,20600738,2007-02-09T00:00:00,TOR vs. LAL,W,239.99999999999997,36,74,0.4864864864864865,9,19,0.47368421052631576,15,26,0.5769230769230769,8,32,40,19,14,12,3,3,16,20,96,20,1,0,125.3021392216506,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
214,20600750,2007-02-10T00:00:00,TOR @ DET,L,240.0,33,72,0.4583333333333333,7,22,0.3181818181818182,19,22,0.8636363636363636,9,25,34,26,16,5,2,5,17,18,92,-30,2,0,142.47291329800157,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
215,20600772,2007-02-13T00:00:00,TOR @ CHI,W,239.99999999999997,41,76,0.5394736842105263,11,22,0.5,19,23,0.8260869565217391,5,26,31,24,14,2,4,2,16,22,112,5,1,0,156.7233444215994,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
216,20600775,2007-02-14T00:00:00,TOR vs. NJN,W,240.0,43,73,0.589041095890411,10,18,0.5555555555555556,24,27,0.8888888888888888,5,26,31,29,12,8,1,2,19,16,120,55,0,0,175.2211202414392,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
217,20600800,2007-02-21T00:00:00,TOR vs. CLE,L,239.99999999999994,33,78,0.4230769230769231,6,16,0.375,13,17,0.7647058823529411,6,36,42,18,15,4,5,2,12,17,85,-5,1,0,124.21691336728549,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
218,20600814,2007-02-23T00:00:00,TOR vs. IND,W,240.0,41,73,0.5616438356164384,13,20,0.65,15,20,0.75,6,42,48,32,12,6,6,3,22,20,110,110,1,0,288.3198613484536,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
219,20600827,2007-02-24T00:00:00,TOR @ CHA,W,240.0,35,78,0.44871794871794873,3,8,0.375,20,23,0.8695652173913043,7,43,50,15,10,7,5,4,25,18,93,85,1,0,160.9684433670752,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
220,20600843,2007-02-26T00:00:00,TOR @ SAS,L,240.0,37,88,0.42045454545454547,4,16,0.25,13,19,0.6842105263157895,10,31,41,20,7,7,2,9,19,15,91,-80,0,0,131.61107602446003,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
221,20600861,2007-02-28T00:00:00,TOR @ HOU,W,240.0,44,77,0.5714285714285714,8,17,0.47058823529411764,10,14,0.7142857142857143,6,30,36,26,9,8,3,2,12,14,106,80,0,0,143.80625266875083,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
222,20600868,2007-03-02T00:00:00,TOR vs. MIL,L,240.00000000000003,28,76,0.3684210526315789,10,31,0.3225806451612903,15,22,0.6818181818181818,13,34,47,18,18,5,7,3,14,19,81,-65,1,0,11.869491704520815,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
223,20600881,2007-03-03T00:00:00,TOR @ CLE,L,240.0,36,93,0.3870967741935484,4,14,0.2857142857142857,21,30,0.7,15,30,45,20,11,7,4,9,22,27,97,-115,0,0,160.4285214168279,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
224,20600900,2007-03-06T00:00:00,TOR @ WAS,L,240.0,40,77,0.5194805194805194,4,14,0.2857142857142857,25,30,0.8333333333333334,9,18,27,21,16,9,8,10,29,24,109,-100,0,0,182.7118930245924,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
225,20600907,2007-03-07T00:00:00,TOR vs. MEM,W,240.00000000000003,38,76,0.5,5,15,0.3333333333333333,13,15,0.8666666666666667,7,30,37,22,15,10,7,2,20,20,94,35,0,0,101.15366845372701,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
226,20600934,2007-03-11T00:00:00,TOR vs. SEA,W,265.0,44,79,0.5569620253164557,8,22,0.36363636363636365,24,32,0.75,4,30,34,29,14,8,2,2,22,26,120,5,2,0,144.07541988432686,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
227,20600944,2007-03-12T00:00:00,TOR @ MIL,W,240.0,42,85,0.49411764705882355,8,22,0.36363636363636365,16,20,0.8,13,26,39,22,15,9,3,0,21,25,108,75,1,0,166.3057273210585,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
228,20600957,2007-03-14T00:00:00,TOR vs. NYK,W,240.0,35,69,0.5072463768115942,12,20,0.6,22,25,0.88,5,31,36,24,17,8,6,0,19,24,104,50,1,0,118.2258660139382,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
229,20600970,2007-03-16T00:00:00,TOR vs. HOU,L,240.0,37,77,0.4805194805194805,2,9,0.2222222222222222,24,33,0.7272727272727273,2,31,33,19,14,8,4,3,17,25,100,-70,1,0,235.4550322848799,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
230,20600988,2007-03-18T00:00:00,TOR @ NYK,L,240.0,26,76,0.34210526315789475,2,21,0.09523809523809523,20,23,0.8695652173913043,8,40,48,10,19,5,3,5,23,21,74,-90,0,0,64.76055664014899,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
231,20601007,2007-03-21T00:00:00,TOR vs. ORL,W,240.00000000000003,30,71,0.4225352112676056,3,12,0.25,29,38,0.7631578947368421,10,45,55,21,14,5,5,6,26,25,92,35,2,0,84.79972301670186,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
232,20601020,2007-03-23T00:00:00,TOR vs. DEN,W,240.00000000000003,49,86,0.5697674418604651,12,23,0.5217391304347826,11,12,0.9166666666666666,9,35,44,31,13,8,9,0,22,14,121,135,1,0,262.3379459902422,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
233,20601045,2007-03-26T00:00:00,TOR @ BOS,L,240.0,31,77,0.4025974025974026,6,17,0.35294117647058826,19,23,0.8260869565217391,7,28,35,16,19,5,4,4,22,25,87,-40,1,0,-71.03351577819559,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
234,20601058,2007-03-28T00:00:00,TOR vs. MIA,W,240.0,36,79,0.45569620253164556,7,24,0.2916666666666667,17,22,0.7727272727272727,16,37,53,26,10,6,4,3,17,20,96,65,1,0,151.14360831294252,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
235,20601073,2007-03-30T00:00:00,TOR @ WAS,W,265.0,47,94,0.5,7,18,0.3888888888888889,22,27,0.8148148148148148,11,44,55,28,17,3,1,2,30,22,123,25,2,0,303.7880074855802,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
236,20601095,2007-04-01T00:00:00,TOR vs. CHA,W,240.00000000000003,39,85,0.4588235294117647,3,12,0.25,26,29,0.896551724137931,17,31,48,28,10,7,6,2,23,22,107,65,1,0,184.8025238903825,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
237,20601102,2007-04-03T00:00:00,TOR @ MIA,L,239.99999999999994,33,87,0.3793103448275862,6,20,0.3,17,21,0.8095238095238095,14,25,39,19,7,9,5,10,13,18,89,-15,1,0,138.09694014430875,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
238,20601109,2007-04-04T00:00:00,TOR @ ORL,W,239.99999999999997,35,71,0.49295774647887325,9,19,0.47368421052631576,32,39,0.8205128205128205,8,19,27,19,15,13,3,3,24,28,111,15,1,0,142.99167470243242,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
239,20601121,2007-04-06T00:00:00,TOR @ PHI,W,240.0,35,74,0.47297297297297297,4,11,0.36363636363636365,20,24,0.8333333333333334,4,34,38,23,11,9,0,2,18,20,94,45,1,0,130.07029045204786,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
240,20601145,2007-04-08T00:00:00,TOR vs. CHI,W,239.99999999999991,33,75,0.44,9,19,0.47368421052631576,28,37,0.7567567567567568,7,34,41,25,15,9,5,5,20,26,103,70,1,0,36.8219657129808,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
241,20601152,2007-04-09T00:00:00,TOR @ MIN,W,239.99999999999997,39,81,0.48148148148148145,11,25,0.44,22,28,0.7857142857142857,8,31,39,27,9,8,3,1,17,25,111,55,2,0,170.07920704247033,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
242,20601175,2007-04-13T00:00:00,TOR vs. DET,W,239.99999999999997,31,84,0.36904761904761907,6,17,0.35294117647058826,19,24,0.7916666666666666,16,36,52,18,11,8,3,4,16,21,87,15,2,0,67.04150110038997,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
243,20601199,2007-04-15T00:00:00,TOR vs. NYK,W,240.00000000000003,41,79,0.5189873417721519,3,14,0.21428571428571427,22,26,0.8461538461538461,6,20,26,25,11,10,2,2,26,23,107,10,0,0,132.89505472201537,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
244,20601214,2007-04-17T00:00:00,TOR @ DET,L,240.0,32,82,0.3902439024390244,3,13,0.23076923076923078,17,26,0.6538461538461539,13,33,46,21,13,7,3,7,18,20,84,-80,1,0,130.03482351661432,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
245,20601217,2007-04-18T00:00:00,TOR vs. PHI,L,239.99999999999997,46,86,0.5348837209302325,7,19,0.3684210526315789,20,25,0.8,9,24,33,32,12,8,3,5,27,25,119,-15,1,0,160.25497320353614,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
246,20700004,2007-10-31T00:00:00,TOR vs. PHI,W,239.99999999999997,41,85,0.4823529411764706,9,16,0.5625,15,17,0.8823529411764706,10,27,37,23,10,8,4,9,20,17,106,45,1,0,152.47475785462092,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
247,20700018,2007-11-02T00:00:00,TOR @ NJN,W,240.0,39,77,0.5064935064935064,13,22,0.5909090909090909,15,16,0.9375,6,31,37,28,12,10,5,6,19,22,106,185,0,0,200.55084621180845,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
248,20700035,2007-11-04T00:00:00,TOR vs. BOS,L,265.0,33,90,0.36666666666666664,10,25,0.4,19,24,0.7916666666666666,12,30,42,17,13,7,6,3,23,28,95,-15,1,0,99.20486860319248,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
249,20700047,2007-11-06T00:00:00,TOR @ MIL,L,240.00000000000003,32,77,0.4155844155844156,8,17,0.47058823529411764,13,18,0.7222222222222222,6,26,32,21,15,8,2,6,22,18,85,-135,0,0,77.77119085491285,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
250,20700054,2007-11-07T00:00:00,TOR vs. ORL,L,240.0,34,89,0.38202247191011235,6,20,0.3,22,26,0.8461538461538461,12,29,41,17,8,7,0,5,22,19,96,-45,1,0,134.4551040795589,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
251,20700066,2007-11-09T00:00:00,TOR @ PHI,W,240.0,34,74,0.4594594594594595,9,18,0.5,28,37,0.7567567567567568,13,32,45,25,15,7,2,4,20,23,105,10,1,0,149.6724369987749,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
252,20700082,2007-11-10T00:00:00,TOR @ CHI,W,239.99999999999994,41,75,0.5466666666666666,10,20,0.5,9,10,0.9,7,37,44,36,23,10,2,2,22,17,101,150,0,0,192.17746895447235,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
253,20700104,2007-11-14T00:00:00,TOR vs. UTA,L,240.0,35,91,0.38461538461538464,7,22,0.3181818181818182,11,12,0.9166666666666666,17,33,50,19,17,6,4,4,24,15,88,-20,0,0,82.65141157800967,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
254,20700119,2007-11-16T00:00:00,TOR vs. IND,W,240.0,38,81,0.4691358024691358,12,23,0.5217391304347826,22,25,0.88,6,29,35,26,13,7,7,6,20,20,110,45,1,0,144.37001207140423,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
255,20700141,2007-11-18T00:00:00,TOR vs. GSW,L,239.99999999999997,40,92,0.43478260869565216,4,22,0.18181818181818182,16,21,0.7619047619047619,14,32,46,18,13,7,8,3,28,22,100,-30,1,0,159.95959376747354,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
256,20700154,2007-11-20T00:00:00,TOR @ DAL,L,240.0,36,80,0.45,8,19,0.42105263157894735,19,23,0.8260869565217391,11,29,40,19,9,4,2,5,16,20,99,-30,1,0,119.70223259366661,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
257,20700163,2007-11-21T00:00:00,TOR @ MEM,W,240.0,36,92,0.391304347826087,11,21,0.5238095238095238,12,13,0.9230769230769231,11,36,47,21,7,7,2,7,22,14,95,30,2,0,75.75253420323158,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
258,20700183,2007-11-24T00:00:00,TOR @ CLE,L,239.99999999999991,41,83,0.4939759036144578,6,21,0.2857142857142857,20,22,0.9090909090909091,5,23,28,25,5,6,2,4,17,16,108,-15,0,0,181.6846352633543,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
259,20700192,2007-11-25T00:00:00,TOR vs. CHI,W,240.0,37,86,0.43023255813953487,7,17,0.4117647058823529,12,13,0.9230769230769231,11,34,45,22,9,9,10,5,21,15,93,75,2,0,121.60911650275587,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
260,20700211,2007-11-28T00:00:00,TOR vs. MEM,W,239.99999999999997,44,86,0.5116279069767442,8,20,0.4,7,9,0.7777777777777778,9,37,46,28,9,1,6,5,24,8,103,60,1,0,174.64930828718147,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
261,20700224,2007-11-30T00:00:00,TOR vs. CLE,W,240.0,35,73,0.4794520547945205,8,15,0.5333333333333333,13,15,0.8666666666666667,7,37,44,24,13,5,4,3,17,15,91,45,1,0,110.09277821555987,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
262,20700235,2007-12-01T00:00:00,TOR @ WAS,L,240.0,38,88,0.4318181818181818,11,27,0.4074074074074074,10,11,0.9090909090909091,10,26,36,26,10,6,1,4,21,11,97,-20,2,0,97.81032383970386,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
263,20700250,2007-12-03T00:00:00,TOR vs. CHA,W,240.0,38,75,0.5066666666666667,8,13,0.6153846153846154,14,18,0.7777777777777778,14,32,46,23,12,6,4,5,19,18,98,95,0,0,159.24297037595232,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
264,20700262,2007-12-05T00:00:00,TOR vs. PHX,L,240.0,51,92,0.5543478260869565,10,16,0.625,11,16,0.6875,12,27,39,25,12,9,2,4,17,10,123,-65,0,0,296.8697785344508,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
265,20700280,2007-12-07T00:00:00,TOR @ BOS,L,239.99999999999997,34,80,0.425,6,17,0.35294117647058826,10,12,0.8333333333333334,9,23,32,19,19,9,4,5,25,21,84,-140,0,0,133.71867367696962,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
266,20700294,2007-12-09T00:00:00,TOR vs. HOU,W,239.99999999999997,36,86,0.4186046511627907,3,9,0.3333333333333333,18,23,0.782608695652174,18,30,48,23,10,7,7,7,19,20,93,65,1,0,86.06792445540754,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
267,20700307,2007-12-11T00:00:00,TOR @ ATL,W,240.00000000000003,36,80,0.45,5,11,0.45454545454545453,23,29,0.7931034482758621,8,36,44,22,9,4,3,5,17,18,100,60,1,0,244.09346358658115,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
268,20700314,2007-12-12T00:00:00,TOR vs. DAL,W,239.99999999999997,33,76,0.4342105263157895,6,16,0.375,20,25,0.8,10,32,42,23,8,5,5,2,19,19,92,80,1,0,150.73785626802174,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
269,20700329,2007-12-14T00:00:00,TOR @ IND,W,239.99999999999997,37,81,0.4567901234567901,10,21,0.47619047619047616,20,23,0.8695652173913043,12,34,46,25,15,6,7,8,19,23,104,55,2,0,118.25429691719022,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
270,20700351,2007-12-16T00:00:00,TOR vs. BOS,L,239.99999999999997,28,72,0.3888888888888889,7,18,0.3888888888888889,14,19,0.7368421052631579,9,33,42,16,17,3,5,5,20,19,77,-65,1,0,60.501428838317125,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
271,20700364,2007-12-18T00:00:00,TOR @ LAC,W,240.0,30,80,0.375,3,15,0.2,17,26,0.6538461538461539,11,32,43,19,6,7,9,4,17,20,80,15,0,0,113.47166951050897,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
272,20700376,2007-12-19T00:00:00,TOR @ POR,L,239.99999999999997,41,82,0.5,6,12,0.5,8,10,0.8,10,25,35,23,10,4,4,1,21,11,96,-25,1,0,137.47049311468464,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
273,20700390,2007-12-21T00:00:00,TOR @ SEA,L,240.00000000000003,46,93,0.4946236559139785,13,26,0.5,10,12,0.8333333333333334,10,29,39,32,13,6,5,10,22,15,115,-40,2,0,176.69681718074176,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
274,20700399,2007-12-22T00:00:00,TOR @ PHX,L,240.0,36,90,0.4,5,19,0.2631578947368421,26,30,0.8666666666666667,19,30,49,10,6,2,1,7,24,17,103,-95,2,0,115.3752382321118,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
275,20700428,2007-12-28T00:00:00,TOR @ SAS,W,239.99999999999997,34,84,0.40476190476190477,4,16,0.25,11,14,0.7857142857142857,10,35,45,16,7,8,5,4,19,17,83,50,1,0,107.35026552484405,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
276,20700440,2007-12-29T00:00:00,TOR @ HOU,L,240.0,34,92,0.3695652173913043,2,10,0.2,9,17,0.5294117647058824,18,33,51,18,15,11,6,6,15,14,79,-60,2,0,109.29472246671322,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
277,20700453,2007-12-31T00:00:00,TOR @ NOH,W,240.0,37,72,0.5138888888888888,3,12,0.25,20,23,0.8695652173913043,3,31,34,23,11,7,5,2,19,22,97,25,1,0,105.2395767540099,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
278,20700472,2008-01-04T00:00:00,TOR vs. DET,L,240.0,33,80,0.4125,5,13,0.38461538461538464,14,22,0.6363636363636364,9,27,36,16,4,5,2,0,15,19,85,-80,1,0,65.54954941172346,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
279,20700490,2008-01-06T00:00:00,TOR vs. CLE,L,240.0,35,71,0.49295774647887325,5,19,0.2631578947368421,15,24,0.625,5,28,33,23,8,10,5,3,20,15,90,-15,1,0,98.51791253473466,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
280,20700509,2008-01-09T00:00:00,TOR vs. PHI,W,239.99999999999997,43,78,0.5512820512820513,9,21,0.42857142857142855,14,16,0.875,6,28,34,27,13,9,9,3,19,16,109,65,0,0,168.534004479776,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
281,20700525,2008-01-11T00:00:00,TOR @ NYK,W,239.99999999999997,36,77,0.4675324675324675,6,17,0.35294117647058826,21,25,0.84,11,32,43,15,12,8,2,1,21,20,99,45,1,0,130.64533350528495,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
282,20700541,2008-01-13T00:00:00,TOR vs. POR,W,290.0,45,93,0.4838709677419355,8,20,0.4,18,23,0.782608695652174,7,37,44,25,8,4,6,3,22,23,116,35,2,0,53.98160882663522,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
283,20700557,2008-01-15T00:00:00,TOR @ DET,L,239.99999999999997,35,79,0.4430379746835443,4,12,0.3333333333333333,15,17,0.8823529411764706,12,30,42,20,14,4,3,4,20,11,89,-70,1,0,113.17162769073428,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
284,20700562,2008-01-16T00:00:00,TOR vs. SAC,W,239.99999999999997,43,82,0.524390243902439,11,25,0.44,19,22,0.8636363636363636,12,30,42,34,14,16,1,4,18,17,116,125,1,0,143.8152647765528,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
285,20700573,2008-01-18T00:00:00,TOR vs. ATL,W,240.0,32,67,0.47761194029850745,5,16,0.3125,20,26,0.7692307692307693,4,30,34,21,7,9,4,6,18,20,89,55,0,0,123.83389988981003,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
286,20700583,2008-01-19T00:00:00,TOR @ PHI,L,240.0,33,69,0.4782608695652174,8,16,0.5,21,26,0.8076923076923077,6,31,37,25,16,6,1,2,20,22,95,-20,0,0,119.82203565988414,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
287,20700613,2008-01-23T00:00:00,TOR @ BOS,W,240.0,40,69,0.5797101449275363,15,21,0.7142857142857143,19,19,1.0,4,25,29,32,18,8,2,5,20,19,114,10,1,0,140.30998544779,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
288,20700625,2008-01-25T00:00:00,TOR vs. MIL,W,240.0,38,75,0.5066666666666667,8,15,0.5333333333333333,22,25,0.88,12,30,42,23,11,9,2,1,21,19,106,155,1,0,186.84162818756946,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
289,20700656,2008-01-29T00:00:00,TOR @ WAS,L,265.0,37,87,0.42528735632183906,10,27,0.37037037037037035,20,28,0.7142857142857143,12,32,44,25,8,7,2,5,21,24,104,-20,2,0,114.21617418764538,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
290,20700665,2008-01-30T00:00:00,TOR vs. WAS,W,239.99999999999997,47,83,0.5662650602409639,13,18,0.7222222222222222,15,17,0.8823529411764706,7,31,38,30,7,10,5,5,22,13,122,195,1,0,283.8200792702335,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
291,20700679,2008-02-01T00:00:00,TOR vs. LAL,L,240.0,37,85,0.43529411764705883,9,21,0.42857142857142855,18,21,0.8571428571428571,15,26,41,22,9,4,2,5,14,20,101,-100,1,0,132.86295230263917,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
292,20700701,2008-02-04T00:00:00,TOR @ MIA,W,240.0,44,74,0.5945945945945946,10,19,0.5263157894736842,16,19,0.8421052631578947,3,28,31,31,11,11,2,2,15,16,114,160,1,0,199.67818998099247,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
293,20700726,2008-02-08T00:00:00,TOR vs. LAC,L,240.0,33,80,0.4125,6,21,0.2857142857142857,26,29,0.896551724137931,4,29,33,24,8,15,1,3,24,22,98,-20,2,0,135.89553012697172,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
294,20700748,2008-02-10T00:00:00,TOR @ MIN,W,240.0,41,81,0.5061728395061729,6,16,0.375,17,21,0.8095238095238095,8,35,43,31,11,5,7,2,18,20,105,115,1,0,238.60079136632837,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
295,20700751,2008-02-11T00:00:00,TOR vs. SAS,L,240.0,34,77,0.44155844155844154,7,16,0.4375,13,17,0.7647058823529411,6,28,34,16,8,4,1,2,18,17,88,-25,0,0,109.19404270799085,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
296,20700764,2008-02-13T00:00:00,TOR vs. NJN,W,240.0,39,76,0.5131578947368421,8,20,0.4,23,27,0.8518518518518519,9,32,41,25,12,10,4,2,11,19,109,90,1,0,208.59043481614086,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
297,20700790,2008-02-20T00:00:00,TOR vs. ORL,W,240.0,47,80,0.5875,11,20,0.55,22,25,0.88,9,25,34,33,8,3,5,1,26,19,127,85,2,0,182.9224594933169,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
298,20700806,2008-02-22T00:00:00,TOR @ NYK,L,239.99999999999997,35,75,0.4666666666666667,10,26,0.38461538461538464,19,25,0.76,5,31,36,22,16,8,2,2,24,19,99,-20,0,0,103.81039150588057,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
299,20700824,2008-02-24T00:00:00,TOR vs. NYK,W,240.0,45,92,0.4891304347826087,10,23,0.43478260869565216,15,19,0.7894736842105263,14,37,51,26,7,3,6,2,19,16,115,115,0,0,203.25132372970143,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
300,20700831,2008-02-25T00:00:00,TOR @ IND,W,240.0,34,71,0.4788732394366197,7,18,0.3888888888888889,27,33,0.8181818181818182,11,35,46,20,17,3,7,5,20,27,102,20,1,0,169.1481297446437,Toronto Raptors,TOR,1610612761,2019-20,Regular Season
